Date,CVX,XOM,IBM,GE,MSFT,MMM,WMT,BA,VZ,UNH,AAPL,TRV,MCD,KO,JPM,HD,NKE,DIS,JNJ,PFE,UTX,CSCO,DD,MRK,PG,AXP,CAT,INTC,GS
2010-04-30,0.902576590311,0.750892090861,0.643419532762,1.35689795904,0.688956812898,0.902189804343,0.283244766427,1.11531882809,0.478827250193,0.631621012807,0.993510335036,0.822295127612,0.393338589008,0.426898842685,1.74387133731,0.867435864394,0.742816350119,1.10919341349,0.408186393586,0.703719013159,0.946138574026,0.980983901532,1.36491439623,0.646243512379,0.563764588783,1.80580201939,1.66285557024,0.965108690729,1.33981088728
2010-05-28,0.953349405758,0.781533227985,0.706714223118,1.37260989164,0.780673780594,0.900175026761,0.290509277722,1.15607570254,0.474161184396,0.668306756968,1.04973866482,0.775843013529,0.441503246683,0.465599970944,1.41259329855,0.877230167899,0.795369292928,1.08526959873,0.457580459471,0.758736610087,0.927952434189,1.08828209389,1.34193729065,0.754072630523,0.537470322875,1.58116109779,1.6397741099,1.08026161965,1.15336998129
2010-06-30,0.933243870264,0.786492021801,0.73138829496,1.33307614452,0.828172865333,0.858404780436,0.309334941658,1.16905964931,0.512009377953,0.644119482878,1.04822154304,0.780308887035,0.456412945428,0.464488720346,1.39375150717,0.893640065523,0.864401613217,1.08020370204,0.428528402681,0.778157876582,0.944044596272,1.03008393037,1.28731771349,0.711732525158,0.49672228952,1.57333166218,1.64628374735,1.09485332014,1.07914747518
2010-07-30,0.91480707659,0.759255990174,0.691803441297,1.31619641543,0.789017850884,0.844534614405,0.337220523633,1.20879400784,0.476566240552,0.634348122677,1.02274079791,0.719702153524,0.53070802059,0.451115455735,1.38362521409,0.912259587853,0.898879806188,1.05247451911,0.420869560677,0.750988835857,0.938828568272,1.05252034533,1.22465061388,0.676050687313,0.496837666795,1.53114856795,1.53412024847,1.0605260073,0.983011647211
2010-08-31,0.92150536003,0.777682792639,0.693732773257,1.26941134544,0.773300742928,0.859095803978,0.35109484759,1.23538876001,0.462963075773,0.723471461287,0.999791242289,0.684820043181,0.544861886867,0.492030200239,1.34439911972,0.896609266508,0.904862338698,1.0299655596,0.43602001806,0.777736764017,0.948262926319,1.06951152128,1.22685865009,0.683930289272,0.495619963023,1.49700818001,1.49953442675,1.10268938534,0.972219788634
2010-09-30,0.922083942363,0.776421971624,0.718073279079,1.21615645667,0.783598922885,0.869517411949,0.376857402227,1.23107193806,0.472788467532,0.71073231006,0.988040174577,0.713219355644,0.544320729629,0.509921912679,1.34000071218,0.914074772729,0.910638612035,1.01731538874,0.450705128403,0.787677536728,0.963681127565,1.04376641001,1.19968228443,0.677353468407,0.480362470862,1.4675229845,1.4699457388,1.1134599391,0.965261430539
2010-10-29,0.932879831815,0.783814282279,0.730741176962,1.19939549554,0.839046349451,0.86404819226,0.388320108442,1.25210765882,0.515997909228,0.739416041953,1.0365505363,0.721300749304,0.552045818067,0.529708184122,1.28694782647,0.896470726389,0.909665687728,1.01985519407,0.448256699086,0.788930753454,0.973297635623,1.04839073885,1.17500472384,0.676200682014,0.491746995881,1.43847497368,1.44990294075,1.08437658745,0.926137897902
2010-11-30,0.954660211596,0.785944786134,0.749030981929,1.18062628773,0.855975830781,0.871640688408,0.379833865136,1.25748536897,0.514205107781,0.732628726657,1.03023569601,0.701088472911,0.556304422631,0.535900022826,1.27539868801,0.865069451829,0.907052381912,0.984289884505,0.46798026441,0.766676534338,0.958752212771,1.07584269572,1.15821276741,0.730516658286,0.450813839971,1.39985620148,1.43173051194,1.07848839921,0.899463897761
2010-12-31,0.961064462235,0.803550689171,0.752090034767,1.21224370747,0.864541176702,0.861156705405,0.378053317399,1.26019179805,0.520225457019,0.738633413601,1.02884600784,0.687791599466,0.543230130093,0.529753194041,1.28280490593,0.884864098347,0.904425272663,0.973338637943,0.469239155933,0.756729280723,0.968421648456,1.05572010018,1.15675990414,0.724861111004,0.451474024191,1.38446727294,1.428468091,1.05691204907,0.898445458279
2011-01-31,0.954536544626,0.815456178785,0.722201199157,1.21636471011,0.850966017335,0.865191898987,0.381484767875,1.24593702953,0.517027993055,0.712696956956,0.980436167533,0.70795265839,0.558449579753,0.52765820116,1.26120462605,0.920263746461,0.93990979117,0.984696327744,0.455829851016,0.724155065572,0.960152941781,1.02915911502,1.1459769082,0.679075867115,0.447817819513,1.37157096747,1.38563380606,1.00818353424,0.890193154238
2011-02-28,0.905264301843,0.786945029973,0.722663790821,1.22191043814,0.837046481245,0.854934807753,0.384490107607,1.2353407358,0.511546609552,0.689731392163,0.983140948015,0.686682745861,0.545366626845,0.492488942384,1.25690797783,0.924177721636,0.947462636217,0.995046728248,0.449122982025,0.732602872862,0.960047980209,1.05451822686,1.16096251932,0.649114873436,0.417638197408,1.36827718595,1.36900759502,0.994068997713,0.871030405874
